Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
101,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1535|882|603|427|318|231|184|138|115|95|77|64|56|39|22|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1535|882|603|427|318|231|184|138|115|95|77|64|56|39|22|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1535|817|552|397|290|217|173|126|107|84|72|60|50|35|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1535|817|552|397|290|217|173|126|107|84|72|60|50|35|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1527|1535|817|552|397|290|217|173|126|107|84|72|60|50|35|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1527|1535|817|552|397|290|217|173|126|107|84|72|60|50|35|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|667|202|126|79|54|38|26|15|13|8|7|15|13|13|8|,1523|868|615|426|318|236|179|147|111|94|76|65|45|37|22|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
102,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1523|868|615|426|318|236|179|147|111|94|76|65|45|37|22|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1523|868|615|426|318|236|179|147|111|94|76|65|45|37|22|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1523|795|572|398|300|227|165|134|107|85|69|59|43|35|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1523|795|572|398|300|227|165|134|107|85|69|59|43|35|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1515|1523|795|572|398|300|227|165|134|107|85|69|59|43|35|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1515|1523|795|572|398|300|227|165|134|107|85|69|59|43|35|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,9|662|197|131|83|58|39|25|14|13|7|8|10|13|11|6|,1506|861|598|441|315|242|188|140|120|94|78|61|49|30|24|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
103,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1506|861|598|441|315|242|188|140|120|94|78|61|49|30|24|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1506|861|598|441|315|242|188|140|120|94|78|61|49|30|24|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1506|798|546|408|287|226|168|127|111|83|71|60|43|28|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1506|798|546|408|287|226|168|127|111|83|71|60|43|28|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1501|1506|798|546|408|287|226|168|127|111|83|71|60|43|28|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1501|1506|798|546|408|287|226|168|127|111|83|71|60|43|28|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|652|196|119|81|51|34|24|18|9|3|5|7|10|8|7|,1499|854|602|427|327|236|192|144|109|102|80|66|53|33|20|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
104,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1499|854|602|427|327|236|192|144|109|102|80|66|53|33|20|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1499|854|602|427|327|236|192|144|109|102|80|66|53|33|20|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1499|796|562|397|299|216|184|138|97|96|75|61|48|30|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1499|796|562|397|299|216|184|138|97|96|75|61|48|30|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1527|1499|796|562|397|299|216|184|138|97|96|75|61|48|30|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1527|1499|796|562|397|299|216|184|138|97|96|75|61|48|30|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|657|201|127|81|59|39|23|21|6|8|10|8|11|15|13|,1526|842|595|435|316|240|177|161|117|91|88|65|53|37|15|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
105,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1526|842|595|435|316|240|177|161|117|91|88|65|53|37|15|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1526|842|595|435|316|240|177|161|117|91|88|65|53|37|15|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1526|777|557|398|299|222|160|147|111|76|82|65|51|34|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1526|777|557|398|299|222|160|147|111|76|82|65|51|34|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1502|1526|777|557|398|299|222|160|147|111|76|82|65|51|34|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1502|1526|777|557|398|299|222|160|147|111|76|82|65|51|34|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|660|189|130|78|55|42|20|18|8|8|9|10|12|12|8|,1499|866|588|427|320|244|180|140|129|103|68|73|55|39|22|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
106,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1499|866|588|427|320|244|180|140|129|103|68|73|55|39|22|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1499|866|588|427|320|244|180|140|129|103|68|73|55|39|22|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1499|794|540|388|296|223|164|130|119|97|67|68|51|37|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1499|794|540|388|296|223|164|130|119|97|67|68|51|37|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1543|1499|794|540|388|296|223|164|130|119|97|67|68|51|37|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1543|1499|794|540|388|296|223|164|130|119|97|67|68|51|37|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|659|193|120|81|56|35|22|15|11|9|12|10|19|12|8|,1539|840|601|420|307|240|188|142|115|108|88|55|58|32|25|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
107,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1539|840|601|420|307|240|188|142|115|108|88|55|58|32|25|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1539|840|601|420|307|240|188|142|115|108|88|55|58|32|25|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1539|774|548|391|276|221|176|134|109|99|85|48|56|32|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1539|774|548|391|276|221|176|134|109|99|85|48|56|32|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1550|1539|774|548|391|276|221|176|134|109|99|85|48|56|32|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1550|1539|774|548|391|276|221|176|134|109|99|85|48|56|32|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|673|193|126|83|54|38|24|15|10|9|7|7|14|10|9|,1546|866|581|422|308|222|183|152|119|99|90|78|41|42|22|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
108,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1546|866|581|422|308|222|183|152|119|99|90|78|41|42|22|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1546|866|581|422|308|222|183|152|119|99|90|78|41|42|22|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1546|795|530|390|279|207|175|134|110|97|82|77|38|40|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1546|795|530|390|279|207|175|134|110|97|82|77|38|40|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1577|1546|795|530|390|279|207|175|134|110|97|82|77|38|40|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1577|1546|795|530|390|279|207|175|134|110|97|82|77|38|40|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3|671|192|122|80|52|37|28|17|14|7|8|10|12|13|7|,1574|875|603|408|310|227|170|147|117|96|90|74|67|26|27|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
109,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1574|875|603|408|310|227|170|147|117|96|90|74|67|26|27|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1574|875|603|408|310|227|170|147|117|96|90|74|67|26|27|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1574|815|560|381|292|204|154|139|109|86|86|69|59|24|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1574|815|560|381|292|204|154|139|109|86|86|69|59|24|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1562|1574|815|560|381|292|204|154|139|109|86|86|69|59|24|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1562|1574|815|560|381|292|204|154|139|109|86|86|69|59|24|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,10|695|202|128|82|55|38|21|21|13|11|10|10|14|8|11|,1552|879|613|432|299|237|166|133|118|96|75|76|59|45|16|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
110,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1552|879|613|432|299|237|166|133|118|96|75|76|59|45|16|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1552|879|613|432|299|237|166|133|118|96|75|76|59|45|16|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1552|808|568|400|274|224|155|121|107|92|69|73|53|45|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1552|808|568|400|274|224|155|121|107|92|69|73|53|45|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1570|1552|808|568|400|274|224|155|121|107|92|69|73|53|45|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1570|1552|808|568|400|274|224|155|121|107|92|69|73|53|45|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|678|199|127|85|49|42|26|17|15|7|10|7|9|13|4|,1568|874|609|441|315|225|182|129|104|92|85|59|66|44|32|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
111,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1568|874|609|441|315|225|182|129|104|92|85|59|66|44|32|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1568|874|609|441|315|225|182|129|104|92|85|59|66|44|32|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1568|813|567|414|290|210|169|122|99|85|76|55|58|39|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1568|813|567|414|290|210|169|122|99|85|76|55|58|39|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1531|1568|813|567|414|290|210|169|122|99|85|76|55|58|39|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1531|1568|813|567|414|290|210|169|122|99|85|76|55|58|39|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|687|202|132|86|53|38|25|16|9|7|6|9|13|9|14|,1527|881|611|435|328|237|172|144|106|90|78|70|46|45|30|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
112,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1527|881|611|435|328|237|172|144|106|90|78|70|46|45|30|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1527|881|611|435|328|237|172|144|106|90|78|70|46|45|30|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1527|817|559|404|308|219|153|132|96|84|70|62|46|42|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1527|817|559|404|308|219|153|132|96|84|70|62|46|42|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1544|1527|817|559|404|308|219|153|132|96|84|70|62|46|42|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1544|1527|817|559|404|308|219|153|132|96|84|70|62|46|42|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,12|672|202|132|87|60|38|24|18|14|10|8|10|8|11|12|,1532|855|615|427|317|248|181|129|114|82|74|62|52|38|31|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
113,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1532|855|615|427|317|248|181|129|114|82|74|62|52|38|31|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1532|855|615|427|317|248|181|129|114|82|74|62|52|38|31|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1532|791|573|385|300|232|171|120|102|78|70|56|47|36|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1532|791|573|385|300|232|171|120|102|78|70|56|47|36|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1548|1532|791|573|385|300|232|171|120|102|78|70|56|47|36|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1548|1532|791|573|385|300|232|171|120|102|78|70|56|47|36|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,37|666|192|127|85|60|38|21|15|11|12|7|8|12|7|15|,1511|866|599|446|300|240|194|150|105|91|66|63|48|35|29|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
114,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1511|866|599|446|300|240|194|150|105|91|66|63|48|35|29|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1511|866|599|446|300|240|194|150|105|91|66|63|48|35|29|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1511|802|554|410|281|223|184|134|100|87|65|58|39|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1511|802|554|410|281|223|184|134|100|87|65|58|39|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1532|1511|802|554|410|281|223|184|134|100|87|65|58|39|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1532|1511|802|554|410|281|223|184|134|100|87|65|58|39|32|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,21|653|188|122|87|57|36|27|19|13|6|6|7|8|11|13|,1511|858|614|432|323|224|187|157|115|87|81|59|51|31|21|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
115,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1511|858|614|432|323|224|187|157|115|87|81|59|51|31|21|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1511|858|614|432|323|224|187|157|115|87|81|59|51|31|21|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1511|799|564|397|293|209|171|148|108|82|76|54|50|28|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1511|799|564|397|293|209|171|148|108|82|76|54|50|28|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1513|1511|799|564|397|293|209|171|148|108|82|76|54|50|28|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1513|1511|799|564|397|293|209|171|148|108|82|76|54|50|28|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|653|202|129|83|56|34|24|21|9|4|12|11|13|12|12|,1508|858|597|435|314|237|175|147|127|99|78|64|43|37|16|8|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
116,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1508|858|597|435|314|237|175|147|127|99|78|64|43|37|16|8|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1508|858|597|435|314|237|175|147|127|99|78|64|43|37|16|8|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1508|791|551|400|285|220|170|135|120|92|70|59|39|35|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1508|791|551|400|285|220|170|135|120|92|70|59|39|35|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1512|1508|791|551|400|285|220|170|135|120|92|70|59|39|35|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1512|1508|791|551|400|285|220|170|135|120|92|70|59|39|35|22|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,6|657|197|130|81|58|36|28|17|12|9|10|8|8|14|7|,1506|851|594|421|319|227|184|142|118|108|83|60|51|31|21|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1506|851|594|421|319|227|184|142|118|108|83|60|51|31|21|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1506|851|594|421|319|227|184|142|118|108|83|60|51|31|21|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1506|777|541|391|291|211|168|129|110|96|73|55|47|30|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1506|777|541|391|291|211|168|129|110|96|73|55|47|30|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1499|1506|777|541|391|291|211|168|129|110|96|73|55|47|30|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1499|1506|777|541|391|291|211|168|129|110|96|73|55|47|30|25|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,11|656|191|124|84|54|37|25|17|18|6|10|6|13|8|7|,1488|850|586|417|307|237|174|143|112|92|90|63|49|34|22|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
