Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
102,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1519|848|589|421|303|229|193|154|128|103|84|69|58|47|23|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1519|848|589|421|303|229|193|154|128|103|84|69|58|47|23|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1519|779|548|386|280|213|178|145|116|94|81|63|52|45|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1519|779|548|386|280|213|178|145|116|94|81|63|52|45|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1494|1519|779|548|386|280|213|178|145|116|94|81|63|52|45|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1494|1519|779|548|386|280|213|178|145|116|94|81|63|52|45|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|659|188|126|83|53|30|27|16|13|9|6|6|8|18|13|,1493|860|591|422|303|227|183|151|129|103|85|75|57|44|27|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
103,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1493|860|591|422|303|227|183|151|129|103|85|75|57|44|27|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1493|860|591|422|303|227|183|151|129|103|85|75|57|44|27|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1493|790|554|396|280|213|171|142|118|96|79|71|53|39|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1493|790|554|396|280|213|171|142|118|96|79|71|53|39|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1513|1493|790|554|396|280|213|171|142|118|96|79|71|53|39|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1513|1493|790|554|396|280|213|171|142|118|96|79|71|53|39|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,13|650|192|122|84|50|32|25|18|13|9|5|11|17|11|13|,1500|843|598|432|312|230|181|146|124|105|87|74|60|36|28|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
104,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1500|843|598|432|312|230|181|146|124|105|87|74|60|36|28|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1500|843|598|432|312|230|181|146|124|105|87|74|60|36|28|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1500|782|546|408|291|213|176|140|116|97|74|70|53|34|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1500|782|546|408|291|213|176|140|116|97|74|70|53|34|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1529|1500|782|546|408|291|213|176|140|116|97|74|70|53|34|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1529|1500|782|546|408|291|213|176|140|116|97|74|70|53|34|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|644|188|115|87|53|30|29|19|10|10|7|8|17|15|12|,1529|856|594|431|321|238|183|147|121|106|87|67|62|36|19|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
105,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1529|856|594|431|321|238|183|147|121|106|87|67|62|36|19|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1529|856|594|431|321|238|183|147|121|106|87|67|62|36|19|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1529|793|547|397|299|212|168|136|114|102|82|61|60|34|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1529|793|547|397|299|212|168|136|114|102|82|61|60|34|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1529|1529|793|547|397|299|212|168|136|114|102|82|61|60|34|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1529|1529|793|547|397|299|212|168|136|114|102|82|61|60|34|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,6|670|196|122|79|57|37|23|15|15|10|5|7|17|13|7|,1523|859|597|425|318|242|175|145|121|99|92|77|54|43|21|10|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
106,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1523|859|597|425|318|242|175|145|121|99|92|77|54|43|21|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1523|859|597|425|318|242|175|145|121|99|92|77|54|43|21|10|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1523|801|554|404|287|224|161|137|103|89|84|71|49|37|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1523|801|554|404|287|224|161|137|103|89|84|71|49|37|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1533|1523|801|554|404|287|224|161|137|103|89|84|71|49|37|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1533|1523|801|554|404|287|224|161|137|103|89|84|71|49|37|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|664|201|124|82|56|37|24|18|13|10|11|12|15|8|11|,1533|859|600|430|322|231|187|137|119|90|79|73|59|34|29|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
107,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1533|859|600|430|322|231|187|137|119|90|79|73|59|34|29|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1533|859|600|430|322|231|187|137|119|90|79|73|59|34|29|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1533|810|554|404|299|214|176|130|111|84|69|70|52|33|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1533|810|554|404|299|214|176|130|111|84|69|70|52|33|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1556|1533|810|554|404|299|214|176|130|111|84|69|70|52|33|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1556|1533|810|554|404|299|214|176|130|111|84|69|70|52|33|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|668|193|130|82|56|37|30|19|10|7|6|10|11|13|14|,1555|865|617|424|322|243|177|146|111|101|77|63|60|41|20|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
108,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1555|865|617|424|322|243|177|146|111|101|77|63|60|41|20|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1555|865|617|424|322|243|177|146|111|101|77|63|60|41|20|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1555|792|566|387|290|222|162|138|104|95|75|60|55|38|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1555|792|566|387|290|222|162|138|104|95|75|60|55|38|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1538|1555|792|566|387|290|222|162|138|104|95|75|60|55|38|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1538|1555|792|566|387|290|222|162|138|104|95|75|60|55|38|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1|683|196|128|86|52|36|24|17|8|7|6|9|17|12|8|,1537|872|596|438|301|238|186|138|121|96|88|69|51|38|26|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
109,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1537|872|596|438|301|238|186|138|121|96|88|69|51|38|26|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1537|872|596|438|301|238|186|138|121|96|88|69|51|38|26|11|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1537|803|550|410|286|222|173|129|113|89|82|65|47|32|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1537|803|550|410|286|222|173|129|113|89|82|65|47|32|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1560|1537|803|550|410|286|222|173|129|113|89|82|65|47|32|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1560|1537|803|550|410|286|222|173|129|113|89|82|65|47|32|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|676|197|125|84|59|42|27|18|15|10|11|9|15|15|9|,1556|861|606|425|326|227|180|146|111|98|79|71|56|32|17|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
110,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1556|861|606|425|326|227|180|146|111|98|79|71|56|32|17|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1556|861|606|425|326|227|180|146|111|98|79|71|56|32|17|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1556|794|566|403|297|212|161|134|105|90|75|65|51|30|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1556|794|566|403|297|212|161|134|105|90|75|65|51|30|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1560|1556|794|566|403|297|212|161|134|105|90|75|65|51|30|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1560|1556|794|566|403|297|212|161|134|105|90|75|65|51|30|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|678|192|128|81|52|35|23|14|14|8|10|9|11|17|7|,1560|878|602|438|322|245|177|138|120|91|82|65|56|40|13|9|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
111,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1560|878|602|438|322|245|177|138|120|91|82|65|56|40|13|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1560|878|602|438|322|245|177|138|120|91|82|65|56|40|13|9|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1560|827|565|403|301|226|164|121|112|85|78|60|52|36|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1560|827|565|403|301|226|164|121|112|85|78|60|52|36|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1578|1560|827|565|403|301|226|164|121|112|85|78|60|52|36|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1578|1560|827|565|403|301|226|164|121|112|85|78|60|52|36|21|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|680|204|126|82|55|35|26|18|15|11|5|8|12|10|6|,1573|880|623|439|321|246|191|138|103|97|74|73|52|40|26|7|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
112,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1573|880|623|439|321|246|191|138|103|97|74|73|52|40|26|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1573|880|623|439|321|246|191|138|103|97|74|73|52|40|26|7|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1573|812|579|415|299|232|171|129|96|90|66|69|47|39|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1573|812|579|415|299|232|171|129|96|90|66|69|47|39|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1593|1573|812|579|415|299|232|171|129|96|90|66|69|47|39|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1593|1573|812|579|415|299|232|171|129|96|90|66|69|47|39|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,5|690|204|136|87|56|39|22|18|11|6|8|12|11|16|10|,1588|883|608|443|328|243|193|149|111|85|84|58|57|36|23|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
113,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1588|883|608|443|328|243|193|149|111|85|84|58|57|36|23|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1588|883|608|443|328|243|193|149|111|85|84|58|57|36|23|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1588|819|575|415|305|223|178|135|106|79|78|55|55|32|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1588|819|575|415|305|223|178|135|106|79|78|55|55|32|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1610|1588|819|575|415|305|223|178|135|106|79|78|55|55|32|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1610|1588|819|575|415|305|223|178|135|106|79|78|55|55|32|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,14|689|204|124|87|60|36|30|18|13|6|6|3|12|10|9|,1596|899|615|451|328|245|187|148|117|93|73|72|52|43|22|13|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
114,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1596|899|615|451|328|245|187|148|117|93|73|72|52|43|22|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1596|899|615|451|328|245|187|148|117|93|73|72|52|43|22|13|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1596|836|576|415|307|226|171|136|114|82|69|66|47|40|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1596|836|576|415|307|226|171|136|114|82|69|66|47|40|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1641|1596|836|576|415|307|226|171|136|114|82|69|66|47|40|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1641|1596|836|576|415|307|226|171|136|114|82|69|66|47|40|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|687|209|126|80|59|44|23|19|14|10|7|11|9|13|7|,1637|909|627|450|335|248|182|148|117|100|72|62|55|38|27|15|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
115,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1637|909|627|450|335|248|182|148|117|100|72|62|55|38|27|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1637|909|627|450|335|248|182|148|117|100|72|62|55|38|27|15|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1637|845|571|418|305|230|173|138|102|93|66|59|52|35|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1637|845|571|418|305|230|173|138|102|93|66|59|52|35|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1630|1637|845|571|418|305|230|173|138|102|93|66|59|52|35|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1630|1637|845|571|418|305|230|173|138|102|93|66|59|52|35|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,6|713|214|130|85|61|35|17|15|8|11|6|9|13|9|8|,1624|924|631|441|333|244|195|156|123|94|82|60|50|39|26|16|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
116,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1624|924|631|441|333|244|195|156|123|94|82|60|50|39|26|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1624|924|631|441|333|244|195|156|123|94|82|60|50|39|26|16|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1624|859|586|410|317|226|181|147|114|80|81|56|48|34|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1624|859|586|410|317|226|181|147|114|80|81|56|48|34|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1643|1624|859|586|410|317|226|181|147|114|80|81|56|48|34|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1643|1624|859|586|410|317|226|181|147|114|80|81|56|48|34|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,2|708|216|136|92|58|37|25|17|13|8|14|8|11|11|10|,1641|916|643|450|318|259|189|156|130|101|72|67|48|37|23|14|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1641|916|643|450|318|259|189|156|130|101|72|67|48|37|23|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1641|916|643|450|318|259|189|156|130|101|72|67|48|37|23|14|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1641|850|607|411|288|244|175|145|124|96|66|62|45|35|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1641|850|607|411|288|244|175|145|124|96|66|62|45|35|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1640|1641|850|607|411|288|244|175|145|124|96|66|62|45|35|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1640|1641|850|607|411|288|244|175|145|124|96|66|62|45|35|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|715|206|140|86|54|38|25|19|16|14|6|8|6|13|9|,1640|926|644|467|325|234|206|150|126|108|82|60|54|39|22|12|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
118,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,1640|926|644|467|325|234|206|150|126|108|82|60|54|39|22|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,1640|926|644|467|325|234|206|150|126|108|82|60|54|39|22|12|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|1640|868|574|435|299|218|188|137|117|97|79|57|49|35|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|1640|868|574|435|299|218|188|137|117|97|79|57|49|35|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1653|1640|868|574|435|299|218|188|137|117|97|79|57|49|35|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,1653|1640|868|574|435|299|218|188|137|117|97|79|57|49|35|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|720|215|131|86|61|41|31|21|8|8|11|7|11|8|9|,1649|920|653|443|349|238|177|157|116|109|89|68|50|38|27|11|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
